Series_reference,Period,Data_value,STATUS,UNITS,Subject,Group,Series_title_1
CPIQ.SE9A,1972.03,76.026674,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1972.06,76.955086,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1972.09,77.780342,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1972.12,78.708754,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1973.03,80.565579,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1973.06,82.783454,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1973.09,84.691857,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1973.12,86.703418,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1974.03,88.869714,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1974.06,91.03601,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1974.09,94.440189,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1974.12,97.586476,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1975.03,100.611657,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1975.06,104.612703,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1975.09,108.418575,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1975.12,112.907553,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1976.03,117.884463,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1976.06,123.154133,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1976.09,127.057592,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1976.12,130.570706,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1977.03,133.986232,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1977.06,140.42694,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1977.09,145.40385,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1977.12,150.575933,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1978.03,153.587452,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1978.06,157.653002,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1978.09,161.567976,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1978.12,165.784102,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1979.03,169.548501,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1979.06,177.227874,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1979.09,186.111853,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1979.12,193.188923,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1980.03,200.717719,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1980.06,208.999395,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1980.09,216.528192,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1980.12,224.35814,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1981.03,231.313243,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1981.06,240.511927,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1981.09,249.934968,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1981.12,259.582369,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1982.03,267.88362,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1982.06,281.345108,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1982.09,291.441224,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1982.12,299.293759,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1983.03,301.761699,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1983.06,304.678355,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1983.09,307.146294,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1983.12,310.06295,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1984.03,312.233391,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1984.06,319.054776,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1984.09,328.666727,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1984.12,339.208867,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1985.03,354.091889,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1985.06,372.07554,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1985.09,382.307617,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1985.12,390.98938,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1986.03,399.981206,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1986.06,410.833409,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1986.09,424.476179,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1986.12,462.303858,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1987.03,473.156062,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1987.06,488.659209,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1987.09,496.410783,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1987.12,506.642861,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1988.03,515.634686,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1988.06,519.665504,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1988.09,524.316449,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1988.12,530.517707,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1989.03,536.353402,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1989.06,542.719615,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1989.09,561.818252,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1989.12,568.714982,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1990.03,574.020159,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1990.06,584.099996,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1990.09,589.935691,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1990.12,596.301903,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1991.03,600.015527,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1991.06,600.546045,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1991.09,602.668116,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1991.12,602.137598,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1992.03,604.790187,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1992.06,606.38174,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1992.09,608.50381,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1992.12,610.095364,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1993.03,610.625881,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1993.06,614.339505,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1993.09,617.522612,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1993.12,618.583647,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1994.03,618.583647,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1994.06,621.057981,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1994.09,628.480985,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1994.12,635.903989,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1995.03,643.326993,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1995.06,649.51283,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1995.09,650.749997,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1995.12,654.461498,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1996.03,657.554417,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1996.06,662.503086,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1996.09,666.214587,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1996.12,671.163257,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1997.03,669.307506,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1997.06,669.92609,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1997.09,673.019007,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1997.12,676.73051,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1998.03,677.967677,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1998.06,681.060595,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1998.09,684.772097,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1998.12,679.204844,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1999.03,677.349093,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1999.06,678.58626,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1999.09,681.300605,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,1999.12,682.657778,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2000.03,687.407882,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2000.06,692.157986,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2000.09,701.658193,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2000.12,709.801228,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2001.03,708.444056,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2001.06,714.551332,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2001.09,718.62285,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2001.12,722.694368,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2002.03,726.765885,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2002.06,734.230334,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2002.09,737.623265,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2002.12,742.373369,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2003.03,745.087714,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2003.06,745.087714,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2003.09,748.480645,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2003.12,753.909335,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2004.03,756.62368,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2004.06,762.730957,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2004.09,767.48106,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2004.12,774.266923,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2005.03,777.659855,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2005.06,784.445717,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2005.09,793.267338,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2005.12,798.696029,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2006.03,803.446132,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2006.06,815.660685,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2006.09,821.37031,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2006.12,819.738989,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2007.03,823.817292,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2007.06,831.973899,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2007.09,836.052202,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2007.12,845.840131,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2008.03,851.549755,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2008.06,865.415987,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2008.09,878.466558,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2008.12,874.388254,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2009.03,876.835237,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2009.06,881.729201,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2009.09,893.14845,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2009.12,891.517129,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2010.03,894.779772,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2010.06,896.411093,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2010.09,906.199021,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2010.12,927.406199,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2011.03,934.747145,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2011.06,943.719413,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2011.09,947.797716,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2011.12,944.535073,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2012.03,949.429038,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2012.06,952.69168,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2012.09,955.138662,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2012.12,953.507341,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2013.03,957.585644,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2013.06,959.216966,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2013.09,968.189233,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2013.12,969.004894,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2014.03,972.267537,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2014.06,974.714519,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2014.09,977.977162,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2014.12,976.34584,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2015.03,974.714519,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2015.06,978.792822,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2015.09,982.055465,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2015.12,977.161501,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2016.03,978.792822,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2016.06,982.871126,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
CPIQ.SE9A,2016.09,986.133768,FINAL,Index,Consumers Price Index - CPI,CPI All Groups for New Zealand,All groups
